"GHO (CODE)","GHO (DISPLAY)","GHO (URL)","PUBLISHSTATE (CODE)","PUBLISHSTATE (DISPLAY)","PUBLISHSTATE (URL)","YEAR (CODE)","YEAR (DISPLAY)","YEAR (URL)","REGION (CODE)","REGION (DISPLAY)","REGION (URL)","WORLDBANKINCOMEGROUP (CODE)","WORLDBANKINCOMEGROUP (DISPLAY)","WORLDBANKINCOMEGROUP (URL)","COUNTRY (CODE)","COUNTRY (DISPLAY)","COUNTRY (URL)","Display Value","Numeric","Low","High","StdErr","StdDev","Comments"
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2001","2001","","AMR","Americas","","WB_HI","High-income","","ARG","Argentina","","8.6","8.62097","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2002","2002","","AMR","Americas","","WB_HI","High-income","","ARG","Argentina","","7.6","7.64670","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2003","2003","","AMR","Americas","","WB_HI","High-income","","ARG","Argentina","","7.1","7.11225","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2004","2004","","AMR","Americas","","WB_HI","High-income","","ARG","Argentina","","7.2","7.22868","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2005","2005","","AMR","Americas","","WB_HI","High-income","","ARG","Argentina","","7.6","7.61084","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2006","2006","","AMR","Americas","","WB_HI","High-income","","ARG","Argentina","","7.6","7.55025","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2007","2007","","AMR","Americas","","WB_HI","High-income","","ARG","Argentina","","7.6","7.61111","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2008","2008","","AMR","Americas","","WB_HI","High-income","","ARG","Argentina","","7.7","7.67217","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2009","2009","","AMR","Americas","","WB_HI","High-income","","ARG","Argentina","","9.0","9.01046","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2010","2010","","AMR","Americas","","WB_HI","High-income","","ARG","Argentina","","8.6","8.61366","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2011","2011","","AMR","Americas","","WB_HI","High-income","","ARG","Argentina","","8.4","8.39656","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2012","2012","","AMR","Americas","","WB_HI","High-income","","ARG","Argentina","","8.5","8.45704","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2013","2013","","AMR","Americas","","WB_HI","High-income","","ARG","Argentina","","8.4","8.37135","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2014","2014","","AMR","Americas","","WB_HI","High-income","","ARG","Argentina","","8.3","8.25823","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2015","2015","","AMR","Americas","","WB_HI","High-income","","ARG","Argentina","","8.8","8.78850","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2016","2016","","AMR","Americas","","WB_HI","High-income","","ARG","Argentina","","7.5","7.54440","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2017","2017","","AMR","Americas","","WB_HI","High-income","","ARG","Argentina","","9.1","9.12431","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2000","2000","","EUR","Europe","","WB_UMI","Upper-middle-income","","ARM","Armenia","","4.2","4.19580","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2001","2001","","EUR","Europe","","WB_UMI","Upper-middle-income","","ARM","Armenia","","4.6","4.64563","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2002","2002","","EUR","Europe","","WB_UMI","Upper-middle-income","","ARM","Armenia","","7.6","7.61360","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2003","2003","","EUR","Europe","","WB_UMI","Upper-middle-income","","ARM","Armenia","","7.2","7.17937","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2004","2004","","EUR","Europe","","WB_UMI","Upper-middle-income","","ARM","Armenia","","6.1","6.05509","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2005","2005","","EUR","Europe","","WB_UMI","Upper-middle-income","","ARM","Armenia","","5.9","5.86188","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2006","2006","","EUR","Europe","","WB_UMI","Upper-middle-income","","ARM","Armenia","","5.9","5.85007","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2007","2007","","EUR","Europe","","WB_UMI","Upper-middle-income","","ARM","Armenia","","5.5","5.49815","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2008","2008","","EUR","Europe","","WB_UMI","Upper-middle-income","","ARM","Armenia","","6.6","6.63976","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2009","2009","","EUR","Europe","","WB_UMI","Upper-middle-income","","ARM","Armenia","","8.4","8.44378","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2010","2010","","EUR","Europe","","WB_UMI","Upper-middle-income","","ARM","Armenia","","9.2","9.23539","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2011","2011","","EUR","Europe","","WB_UMI","Upper-middle-income","","ARM","Armenia","","9.4","9.37588","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2012","2012","","EUR","Europe","","WB_UMI","Upper-middle-income","","ARM","Armenia","","9.1","9.13455","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2013","2013","","EUR","Europe","","WB_UMI","Upper-middle-income","","ARM","Armenia","","10.3","10.32345","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2014","2014","","EUR","Europe","","WB_UMI","Upper-middle-income","","ARM","Armenia","","10.2","10.17827","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2015","2015","","EUR","Europe","","WB_UMI","Upper-middle-income","","ARM","Armenia","","10.1","10.11763","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2016","2016","","EUR","Europe","","WB_UMI","Upper-middle-income","","ARM","Armenia","","10.0","9.95197","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2017","2017","","EUR","Europe","","WB_UMI","Upper-middle-income","","ARM","Armenia","","10.4","10.36270","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2000","2000","","WPR","Western Pacific","","WB_HI","High-income","","AUS","Australia","","7.6","7.61387","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2001","2001","","WPR","Western Pacific","","WB_HI","High-income","","AUS","Australia","","7.7","7.69631","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2002","2002","","WPR","Western Pacific","","WB_HI","High-income","","AUS","Australia","","7.9","7.89326","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2003","2003","","WPR","Western Pacific","","WB_HI","High-income","","AUS","Australia","","7.9","7.90441","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2004","2004","","WPR","Western Pacific","","WB_HI","High-income","","AUS","Australia","","8.1","8.10959","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2005","2005","","WPR","Western Pacific","","WB_HI","High-income","","AUS","Australia","","8.0","7.99012","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2006","2006","","WPR","Western Pacific","","WB_HI","High-income","","AUS","Australia","","8.0","7.98938","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2007","2007","","WPR","Western Pacific","","WB_HI","High-income","","AUS","Australia","","8.1","8.06758","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2008","2008","","WPR","Western Pacific","","WB_HI","High-income","","AUS","Australia","","8.3","8.25580","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2009","2009","","WPR","Western Pacific","","WB_HI","High-income","","AUS","Australia","","8.6","8.56322","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2010","2010","","WPR","Western Pacific","","WB_HI","High-income","","AUS","Australia","","8.4","8.43084","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2011","2011","","WPR","Western Pacific","","WB_HI","High-income","","AUS","Australia","","8.5","8.54152","","","","",""
